service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.013333333333332,11.986672398968185,2.0,12.0,18.0,56.98999999999978
cartservice,1.79,1800.558659217877,975.0,2111.75,3714.0,10351.049999999996
checkoutservice,7.96,476970.1323283082,387033.6666666667,689844.6666666666,1020870.2000000004,1799069.5799999998
currencyservice,87.34333333333333,412.0247299927489,179.97902097902096,346.21487603305775,698.0278947368422,2677.916666666676
emailservice,7.056666666666667,501.25460557392535,211.44444444444443,440.375,1094.3999999999999,4167.289999999999
frontend,102.62666666666667,422838.8069052878,407395.2743055555,614890.3000301115,810285.0989110707,1394002.4358518517
paymentservice,7.176666666666667,836.6219228982815,522.3333333333334,879.875,1706.3750000000002,4569.729999999998
productcatalogservice,348.33666666666664,1.0062104668854843,0.0,1.0,1.0,3.0
recommendationservice,71.75666666666666,61656.669531286294,23387.01634286413,97474.8348214286,178887.60666666666,286176.5516666667
redis
shippingservice,26.363333333333333,451.80806675938805,116.44791666666667,423.6875,1154.3551020408167,4413.569999999996
get,0.99,2094.808080808081,1041.0,2423.25,4099.0,12337.269999999933
set,0.8,1436.425,829.5,1822.5,3293.0,7578.59999999999
total,99.94,613.93ms,573.44ms,776.70ms,975.87ms,1.84s
