service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.463333333333335,8.699438499841085,3.0,11.0,18.0,58.20750000000044
cartservice,1.7566666666666666,2093.920303605313,1153.0,2336.75,4131.400000000003,9319.81000000001
checkoutservice,7.906666666666666,486203.6357504216,404569.38888888893,695081.8333333334,1008553.0500000002,1463637.6400000127
currencyservice,89.28666666666666,419.90233704173824,188.42759295499025,364.5020289855072,748.7822113022116,2812.484999999997
emailservice,6.993333333333333,465.5552907530982,214.44444444444446,423.625,1007.1000000000001,3326.0399999999986
frontend,102.53333333333333,417330.1318595579,407751.4311198448,613162.497323022,806540.1088726089,1310848.900634921
paymentservice,7.0633333333333335,833.1821613968854,512.8888888888889,884.25,1730.400000000002,4615.639999999998
productcatalogservice,346.94,1.0607117465075613,0.0,1.0,1.0,3.0
recommendationservice,69.66333333333333,61196.670845495,22817.00815217391,97567.23947704081,176012.2434329067,287524.8974545453
redis
shippingservice,26.186666666666667,448.73179735234214,120.5,445.6199999999999,1120.7326530612254,4532.139999999982
get,0.99,2609.3872053872055,1423.0,2708.75,4543.600000000002,10828.559999999943
set,0.7666666666666667,1428.2956521739131,758.5,1746.0,3529.0,6338.999999999992
total,99.66,605.78ms,577.02ms,776.70ms,976.90ms,1.79s
