service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.253333333333334,18.113374573378838,2.0,12.0,18.0,58.179999999999836
cartservice,1.7766666666666666,1680.9887429643527,1038.0,2088.75,3523.5999999999995,8807.079999999936
checkoutservice,7.966666666666667,472552.0050209205,386848.5,615634.0,1083501.5,1603517.2
currencyservice,91.91,426.96786711638197,188.85397512168737,362.6389688940092,724.9398704902868,2678.4585714285736
emailservice,7.056666666666667,539.959848842702,209.7777777777778,441.0,1143.7999999999986,3645.629999999999
frontend,102.77,391951.2082644092,403947.421875,603386.6371207616,793902.879089027,1293500.4809126982
paymentservice,7.13,848.1664329125759,515.0,881.1875,1800.750000000001,4651.6700000000255
productcatalogservice,356.62,0.9782588376049203,0.0,1.0,1.0,3.0
recommendationservice,73.23666666666666,58130.42974830458,15548.851636363637,96321.78894173603,159063.92307692504,287162.42321212124
redis
shippingservice,26.94333333333333,515.3936657181739,122.71794871794873,445.67999999999995,1250.469387755102,5717.702500000001
get,1.01,1886.4389438943895,1238.0,2445.0,3963.0,10725.76999999996
set,0.7666666666666667,1410.3304347826088,861.0,1750.0,3163.0,6934.799999999992
total,100.07,554.34ms,516.09ms,714.75ms,896.51ms,1.72s
