service,rps,avg,0.50,0.75,0.90,0.99
adservice,32.76,17.51984126984127,3.0,13.0,19.0,64.48799999999974
cartservice,1.83,2081.8979963570127,959.0,2081.0,3778.4000000000005,12267.999999999995
checkoutservice,7.973333333333334,455684.5288461539,318543.27777777775,605824.8888888889,1008421.8000000003,1606276.2999999998
currencyservice,88.82333333333334,444.84988929335384,183.70123456790122,355.70679392446647,737.4473599999999,2734.000714285708
emailservice,7.05,557.8345153664303,210.0,424.25,982.0,4141.899999999997
frontend,102.68666666666667,407945.26962280076,405990.41001869616,612565.5128205129,803940.2479885059,1294049.4298692811
paymentservice,7.1866666666666665,837.2226345083488,516.2777777777777,849.5,1621.4000000000003,4445.2200000000175
productcatalogservice,345.7733333333333,0.9079261944240928,0.0,1.0,1.0,3.0
recommendationservice,70.82333333333334,57789.19052101473,16224.073863636366,96361.08476430975,121158.2723333333,280544.46455555526
redis
shippingservice,26.286666666666665,482.10981486178036,125.10416666666667,463.31499999999994,1181.61836734694,4855.440000000007
get,0.9933333333333333,2662.7751677852348,1246.5,2268.0,4189.999999999999,13581.679999999975
set,0.8366666666666667,1392.2509960159362,741.0,1642.25,2800.6000000000004,9578.750000000018
total,99.92,600.78ms,573.44ms,772.61ms,961.02ms,1.77s
