service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.576666666666668,9.421302649635807,2.0,11.0,18.0,60.846666666666955
cartservice,1.7766666666666666,3672.1388367729833,1153.0,2310.75,3814.3999999999996,9217.029999999686
checkoutservice,7.96,517160.466080402,399420.5,704231.0,1108136.3000000003,1831732.1799999978
currencyservice,91.44333333333333,427.56063864688514,182.94022394487504,351.8114129754755,729.8915302089216,2777.8972142857006
emailservice,7.003333333333333,457.9386006663494,203.0,390.375,951.4000000000001,3049.309999999996
frontend,102.76,417488.04664590635,406984.6019965278,610587.6715418727,809899.8674243491,1497738.135625
paymentservice,7.1066666666666665,810.84287054409,493.8333333333333,877.5,1677.8499999999995,4657.059999999998
productcatalogservice,352.75333333333333,0.9007899759983369,0.0,1.0,1.0,3.0
recommendationservice,70.94333333333333,61951.187473570455,25912.217630853997,97312.07589285714,177432.7781818182,287116.0866666665
redis
shippingservice,26.75,466.51252336448596,118.7638888888889,441.15500000000003,1161.4285714285716,5532.1875
get,0.9866666666666667,5102.689189189189,1315.0,2473.0,3873.100000000002,54294.160000001466
set,0.79,1885.4599156118143,792.0,2026.25,3671.800000000003,7413.879999999997
total,100.04,585.57ms,524.03ms,777.73ms,990.21ms,1.81s
