service,rps,avg,0.50,0.75,0.90,0.99
adservice,32.693333333333335,25.59165986949429,3.0,12.0,19.0,58.460000000000036
cartservice,1.81,2050.07182320442,1205.0,2263.25,4228.2,12741.77000000006
checkoutservice,7.956666666666667,476471.6434855467,395333.0,683432.4166666666,1010233.1250000001,1700364.370000001
currencyservice,87.64,433.21265023581316,191.29504327301336,364.9185714285714,721.1871794871792,2852.886666666652
emailservice,7.046666666666667,499.4569536423841,216.55555555555554,437.5,1069.800000000001,4325.52
frontend,102.52666666666667,423556.72748553223,409988.79296875,619836.1397977395,813481.1556878308,1317103.2721904754
paymentservice,7.15,858.6503496503497,537.5555555555555,900.0625,1686.375,4423.350000000005
productcatalogservice,349.2866666666667,0.902668295382971,0.0,1.0,1.0,3.0
recommendationservice,71.65666666666667,62832.30911289947,30942.43950617284,97915.91914387635,178607.59828571428,290381.1371999999
redis
shippingservice,26.43,478.44557951822424,129.35416666666666,447.35,1188.6163265306127,5268.045000000002
get,1.0,2227.2266666666665,1578.5,2561.0,4769.5,13359.5
set,0.81,1831.3621399176955,756.0,1776.75,3457.8,12741.769999999991
total,99.95,613.59ms,565.76ms,764.93ms,963.07ms,1.85s
