service,rps,avg,0.50,0.75,0.90,0.99
adservice,30.95,9.632310177705977,2.0,12.0,18.0,66.03749999999991
cartservice,1.77,6098.1581920903955,1081.0,2372.5,4448.0,54229.239999998
checkoutservice,7.97,523343.2593057298,398797.11111111107,701462.75,1195329.75,1806365.84
currencyservice,88.85666666666667,428.60565705068086,184.45693115158997,362.7230769230769,744.345486111111,2925.149952380954
emailservice,7.056666666666667,589.7274444969296,240.7777777777778,501.5625,1316.0,5573.189999999997
frontend,102.63666666666667,433617.86759117927,411746.5994590733,618343.5541653469,812055.9232653062,1422068.5182051284
paymentservice,7.193333333333333,945.1376274328081,562.4999999999999,1002.5,1707.5000000000002,4370.76
productcatalogservice,347.24,0.9419997696117959,0.0,1.0,1.0,3.0
recommendationservice,71.18666666666667,59413.35399887619,19901.382389162558,96755.57641633728,130375.08975069501,277916.9799999996
redis
shippingservice,26.366666666666667,594.0745891276865,139.23611111111111,515.845,1413.5204081632653,6370.699999999981
get,0.9766666666666667,5790.634812286689,1154.0,2776.5,4791.599999999999,32781.919999999765
set,0.7933333333333333,6476.747899159664,1002.5,2208.0,3674.0000000000014,83945.68000000008
total,99.96,625.42ms,587.26ms,786.94ms,995.33ms,1.80s
