service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.633333333333333,19.037934668071653,2.09,11.0,18.0,60.32500000000027
cartservice,1.8,1593.1092592592593,1008.0,1975.0,3692.5,7513.700000000003
checkoutservice,7.963333333333333,447905.8522394307,382812.3333333333,605827.6666666666,994866.05,1411828.9700000002
currencyservice,91.43333333333334,434.60871308786,187.11904761904762,361.4947855464159,728.1867391304348,2731.307812500003
emailservice,7.06,451.9390934844193,212.0,421.875,978.6000000000003,3659.3200000000124
frontend,103.05,415899.23981885816,410613.61523437506,615800.6059883005,806164.7607380522,1288465.8776190474
paymentservice,7.086666666666667,816.0846660395108,509.3333333333333,864.5,1563.900000000001,5054.8399999999965
productcatalogservice,357.00333333333333,1.2082706977525888,0.0,1.0,1.0,3.0
recommendationservice,73.23666666666666,59761.1210231669,19546.233159392796,96705.54282051281,166447.21392207814,284181.9941666668
redis
shippingservice,26.893333333333334,511.08192860684187,119.83333333333333,446.5,1234.9081632653058,5511.879999999994
get,1.0033333333333334,1625.8704318936877,1126.0,2135.75,3667.800000000001,6784.580000000004
set,0.7966666666666666,1551.8493723849372,900.0,1886.25,3903.999999999999,8029.909999999973
total,100.06,581.99ms,537.09ms,748.03ms,926.72ms,1.73s
