service,rps,avg,0.50,0.75,0.90,0.99
adservice,26.21,13.452244690321761,2.0,12.0,18.146938775510183,65.09249999999997
cartservice,1.6033333333333333,3842.891891891892,1189.0,2449.0,4308.600000000003,13470.109999999999
checkoutservice,7.946666666666666,1586132.1157718122,412707.8333333333,820330.3333333334,1407145.45,21379655.72
currencyservice,82.99666666666667,459.6691031768344,191.9844735909252,361.5073604826545,726.6550000000004,2746.623265306114
emailservice,6.45,742.133850129199,228.55555555555554,510.1875,1231.0,5013.250000000033
frontend,102.88333333333334,468750.87095415517,378000.38854017225,609910.6443214845,814286.4888888887,1687040.2499999984
paymentservice,6.756666666666667,805.9787863838185,505.1111111111111,880.0625,1664.1999999999994,4346.07
productcatalogservice,306.5466666666667,1.0998216693488756,0.0,1.0,1.0,3.0
recommendationservice,61.586666666666666,57190.32274301797,15145.409036860878,96004.3291304348,119802.0768166091,286526.5992000002
redis
shippingservice,23.74,527.4231957315361,135.67355371900825,464.32098765432096,1263.3111111111114,6094.809999999996
get,0.88,5347.492424242424,1463.0,2937.5,4894.2,63445.6400000008
set,0.7233333333333334,2012.410138248848,842.0,1868.25,3166.6000000000004,13391.269999999997
total,100.39,1.79s,643.58ms,894.97ms,2.00s,21.92s
