service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.08,27.18961818961819,3.0,12.0,19.0,64.76000000000022
cartservice,1.76,4917.373106060606,1094.0,2291.5,4453.4,30819.700000002027
checkoutservice,7.94,461133.6687657431,389669.2222222222,649590.3333333334,1000216.8500000001,1398362.92
currencyservice,90.60666666666667,446.7050253844456,190.38175675675674,359.47328081754307,729.0570247933883,2742.8493750000025
emailservice,7.033333333333333,514.8952606635071,210.55555555555554,450.75,1110.0,3978.0000000000055
frontend,102.69666666666667,429361.4121198351,412636.31136948155,624671.8207911956,812547.112485137,1330486.2337499994
paymentservice,7.046666666666667,904.9952696310312,521.8333333333334,907.875,1726.1000000000001,4624.72000000001
productcatalogservice,355.85,1.2733174090206547,0.0,1.0,1.0,3.0
recommendationservice,73.28666666666666,60849.22259619758,22039.833333333336,96752.85515873016,173666.72450980404,285265.03296969685
redis
shippingservice,26.796666666666667,489.93158353028986,124.19097222222221,455.65,1213.5632653061227,5167.044999999989
get,0.9966666666666667,2732.264214046823,1307.0,2568.75,5311.4000000000015,12149.199999999999
set,0.7633333333333333,7770.419213973799,667.0,1812.25,3472.1999999999994,188144.93000000346
total,100.00,592.56ms,534.53ms,790.53ms,930.82ms,1.81s
