service,rps,avg,0.50,0.75,0.90,0.99
adservice,29.28,8.46117941712204,2.0,11.976190476190476,18.0,63.0
cartservice,1.75,1916.2152380952382,1172.0,2306.75,3870.0,7707.25
checkoutservice,7.91,478639.5478297514,393313.5555555555,688763.2777777778,1082961.2000000002,1497086.01
currencyservice,93.64,443.8506336323508,191.97314049586782,372.48177138177135,754.4787719298243,2797.0484761904686
emailservice,7.0,498.8338095238095,215.11111111111111,439.5,1105.5,4328.0
frontend,102.72333333333333,447539.08651069214,415934.66049382713,685995.1645667726,890403.6413076923,1688674.7747985336
paymentservice,7.206666666666667,827.3561517113784,531.2777777777778,861.75,1622.3999999999996,5025.520000000006
productcatalogservice,355.95,1.152287306269607,0.0,1.0,1.0,3.0
recommendationservice,73.26,64534.28305578305,70459.26060481663,98017.93653846155,181994.43162162165,291302.6900000001
redis
shippingservice,26.773333333333333,481.5052290836653,132.91666666666666,455.4799999999999,1171.8755102040818,5164.800000000005
get,0.9833333333333333,1998.1423728813559,1450.0,2715.5,4204.0,7731.550000000001
set,0.7666666666666667,1811.1347826086956,820.5,1751.0,3230.0,7668.399999999945
total,99.98,636.96ms,584.19ms,794.11ms,1.19s,2.01s
