service,rps,avg,0.50,0.75,0.90,0.99
adservice,29.986666666666668,40.025122276567366,2.0,12.0,19.0,67.51999999999953
cartservice,1.8266666666666667,1857.0127737226278,1123.5,2038.5,4014.8999999999996,9093.539999999995
checkoutservice,7.953333333333333,520027.24182732607,394051.0,706489.1111111111,1108823.6,2009909.5599999996
currencyservice,91.59333333333333,471.33110124463207,191.61406250000002,373.02587890624994,754.396340425532,2830.803437500003
emailservice,7.056666666666667,522.0132262635806,228.66666666666666,493.4375,1204.3999999999999,4710.959999999992
frontend,102.65333333333334,416978.9292765294,405748.01747705106,607251.5153802837,801422.7675324675,1491679.5392380962
paymentservice,7.166666666666667,844.4251162790698,537.5,942.75,1747.0,4091.0
productcatalogservice,355.96,0.9865434318462749,0.0,1.0,1.0,3.0
recommendationservice,73.24333333333334,57042.759113457425,17292.700692041522,95601.10356310355,114735.79645961752,217898.32500000013
redis
shippingservice,26.876666666666665,502.1334490884286,146.37152777777777,488.8375,1285.14693877551,5059.58
get,0.9933333333333333,2088.278523489933,1226.5,2126.0,4217.0999999999985,9708.719999999976
set,0.8333333333333334,1581.344,909.0,1977.0,3843.0,9089.0
total,100.00,587.56ms,570.88ms,769.53ms,959.49ms,1.86s
